timestamp,mid_price,mid_price_wt,mid_price_mkt,book_I_0.2_5_1,book_I_0.4_5_1,book_I_0.6_5_1,book_I_0.8_5_1,B/A_ratio
2023-11-09 06:39:58,47176500.0,47176500.0,47177994.65320065,1178.7624931633472,2371.9706832766533,3370.994703412056,4090.9748343601823,1.0000635930047694
2023-11-09 06:40:02,47177000.0,47177000.0,47177234.0425532,746.9070073142648,1772.6366349756718,2764.457656033337,3513.7660424262285,1.0000423944378498
2023-11-09 06:40:06,47171000.0,47171000.0,47171990.513987035,542.9466466903687,1262.9456567689776,2006.0012475177646,2624.543254829943,1.0000423998304007
2023-11-09 06:40:10,47166500.0,47166500.0,47166075.37012114,-386.9941003769636,-817.6901732385159,-1253.0303598418832,-1660.8668084144592,1.0000212017130985
2023-11-09 06:40:14,47160500.0,47160500.0,47160132.79132791,-237.19091252237558,-503.1222436800599,-796.4887548685074,-1105.5989790707827,1.0000212044105175
2023-11-09 06:40:18,47160000.0,47160000.0,47160357.859531775,229.30168783664703,736.0595139190555,1508.1921682059765,2298.7613031864166,1.000042409720308
2023-11-09 06:40:22,47162000.0,47162000.0,47162219.51219512,-83.7837563753128,-243.52441618591547,-475.15064164996147,-758.7241320982575,1.0000424079217998
2023-11-09 06:40:26,47166000.0,47166000.0,47165833.33333333,-73.13405214995146,-165.04124422371387,-258.84319223463535,-333.3380836173892,1.0000424043252412
2023-11-09 06:40:30,47171500.0,47171500.0,47171903.79008746,393.1842666193843,798.6929354444146,1180.3614318594337,1510.5425049811602,1.0000211994657735
2023-11-09 06:40:34,47165000.0,47165500.0,47165000.0,125.90000656992197,-197.73824036866426,-637.9084361568093,-1138.5396939888597,1.0000424052243235
2023-11-09 06:40:38,47167500.0,47167500.0,47167092.198581554,-330.8561497852206,-670.2671017572284,-1003.5013064369559,-1313.1737711280584,1.0000212012635954
2023-11-09 06:40:42,47165000.0,47165000.0,47164363.63636363,-243.41219218820333,-504.1235435307026,-797.1337322071195,-1128.7128898352385,1.0000424052243235
2023-11-09 06:40:46,47163500.0,47164000.0,47160903.225806445,-998.4397037029266,-2084.3099411204457,-2776.782697021961,-3175.181442722678,1.0001484308736217
2023-11-09 06:40:50,47166500.0,47164500.0,47166304.780876495,-2573.813369065523,-2897.745995104313,-2827.540862224996,-2645.038306802511,1.0000212017130985
2023-11-09 06:40:54,47167000.0,47164500.0,47166448.680351906,-2954.571972757578,-3343.8569290861487,-3307.155564799905,-3138.9266298413277,1.0000424034261968
2023-11-09 06:40:58,47167000.0,47165000.0,47166448.680351906,-2611.884743653238,-3266.222634129226,-3864.663447663188,-4445.661345295608,1.0000424034261968
2023-11-09 06:41:02,47167000.0,47166000.0,47166629.62962963,-1024.0684884861112,-1398.9587171822786,-1807.1240525692701,-2240.6049692332745,1.0000424034261968
2023-11-09 06:41:06,47167000.0,47165500.0,47166663.774403475,-1697.6933893486857,-2237.4534750059247,-2820.260461613536,-3429.474567808211,1.0000424034261968
2023-11-09 06:41:10,47167000.0,47166500.0,47167942.58373205,211.338042229414,6.939419142901897,-570.7726981416345,-1243.8949769735336,1.0000424034261968
2023-11-09 06:41:14,47167500.0,47166500.0,47166502.07468879,-899.4315483793616,-1349.410324089229,-1852.342841438949,-2362.3961966633797,1.0000636051392953
2023-11-09 06:41:18,47164500.0,47164500.0,47163464.39628483,342.0999832972884,786.0217722132802,1562.3965048193932,2412.5096635371447,1.0000636091851662
2023-11-09 06:41:22,47155000.0,47155000.0,47154734.37747192,-31.81347742676735,2.5678734108805656,-49.25122852623463,-141.17695749551058,1.0000424142172457
